SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,WEEKS_OF_MONTH,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,TIME_START,TIME_END,FROM_CNN,TO_CNN
RT.121   INDUSTRIAL.pdf,INDUSTRIAL RT #21,,Wednesday,,10,Toland St,Right,Napoleon St,Oakdale Ave,00:00:00,06:00:00,,
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,1,Precita Ave,Left,Alabama St,Coso Ave,12:00:00 PM,2:00:00 PM,21140000,21295000
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,2,Lundy's Ln,Right,S/end,Coso Ave,12:00:00 PM,2:00:00 PM,,
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,3,Lundy's Ln,Left,S/end,Coso Ave,12:00:00 PM,2:00:00 PM,,
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,4,Lundy's Ln,Left,Esmeralda Ave,Virginia Ave,12:00:00 PM,2:00:00 PM,21301000,21318000
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,5,Virginia Ave,Right,Coleridge St,Mission St,12:00:00 PM,2:00:00 PM,21319000,21331000
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,6,Godeus St,Right,Mission St,Coleridge St,12:00:00 PM,2:00:00 PM,21330000,21324000
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,7,Kingston St,Left,Coleridge St,Mission St,12:00:00 PM,2:00:00 PM,21323000,21327000
RT.122  BERNAL.pdf,BERNAL HEIGHTS RT #22,,Tuesday,,8,Fair Ave,Right,Coleridge St,Mission St,12:00:00 PM,2:00:00 PM,21321000,21337000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,King St,Right,5th St,The Embarcadero,12:01 AM,2:00 AM,23819000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,King St,Right,The Embarcadero,5th St,12:01 AM,2:00 AM,23592000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,Bartlett Street,Left,22nd Street,21st Street,4:00 AM,6:00 AM,24112000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,Mission Street,Right,Trumbull Street,Geneva Avenue,5:00 AM,7:00 AM,21703000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,Otis Street,Left,South Van Ness Avenue,13th Street,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,The Embarcadero,Right,King St,Kearny St,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,16th Street,Right,Mission Street,Valencia Street,2:00 AM,6:00 AM,24170000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,Market Street,Right,Van Ness Avenue,Castro Street,2:00 AM,6:00 AM,30748000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,King Street,both,3rd Street,The Embarcadero,12:01 AM,2:00 AM,23799000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,1,Mission Street,Right,13th Street,Plum Street,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,Market Street,Right,Castro Street,Van Ness Avenue,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,Hoff Street,Right,16th Street,17th Street,2:00 AM,6:00 AM,24175000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,Mission Street,Right,22nd Street,Cesar Chavez Street,4:00 AM,6:00 AM,24111000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,Plum Street,Right,Mission Street,South Van Ness Avenue,2:00 AM,6:00 AM,24359000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,Mission Street,Left,13th Street,South Van Ness Avenue,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,The Embarcadero,Right,Kearny St,King St,12:01 AM,2:00 AM,25474000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,The Embarcadero,both,King Street,North Point Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,2,Geneva Avenue,Right,Alemany Boulevard,Paris Street,5:00 AM,7:00 AM,22052000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,3,Geneva Avenue,Right,Paris Street,Mission Street,5:00 AM,7:00 AM,21444000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,3,Mission Street,Right,Cesar Chavez Street,14th Street,4:00 AM,6:00 AM,21304000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,3,Otis Street,Right,South Van Ness Avenue,13th Street,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,3,Plum Street,Right,South Van Ness Avenue,Mission Street,2:00 AM,6:00 AM,33613000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,3,The Embarcadero,both,North Point Street,King Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,3,Hoff Street,Left,16th Street,17th Street,2:00 AM,6:00 AM,24175000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,4,Mission Street,Right,Plum Street,The Embarcadero,2:00 AM,6:00 AM,24359000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,4,Mission Street,Right,Geneva Avenue,Excelsior Avenue,5:00 AM,7:00 AM,21486000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,4,16th Street,Right,Guerrero Street,South Van Ness Avenue,2:00 AM,6:00 AM,25698000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,4,King Street,both,The Embarcadero,3rd Street,12:01 AM,2:00 AM,23592000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,5,Excelsior Avenue,Right,Mission Street,London Street,5:00 AM,7:00 AM,21768000,21760000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,5,Mission Street,Right,The Embarcadero,South Van Ness Avenue,2:00 AM,6:00 AM,24550000,21760000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,5,Capp Street,Right,15th Street,17th Street,2:00 AM,6:00 AM,24367000,21760000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,6,Mission Street,Right,Excelsior Avenue,Trumbull Street,5:00 AM,7:00 AM,21768000,21703000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,6,16th Street,Right,South Van Ness Avenue,Potrero Avenue,2:00 AM,6:00 AM,24142000,21703000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Friday,,7,16th Street,Right,South Van Ness Avenue,Mission Street,2:00 AM,6:00 AM,24142000,24170000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,Mission,Right,14th St,16th St,4:00 AM,6:00 AM,24372000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,Mission Street,Right,Trumbull Street,Geneva Avenue,5:00 AM,7:00 AM,21703000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,16th,Right,Mission St,Valencia St,2:00 AM,6:00 AM,24170000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,King Street,both,3rd Street,The Embarcadero,12:01 AM,2:00 AM,23799000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,Mission Street,Right,Duboce Avenue,Plum Street,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,Otis,Left,Mission St,Duboce Ave,4:00 AM,6:00 AM,24388000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,Market,Right,Van Ness Ave,Castro St,2:00 AM,6:00 AM,30748000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,King Street,Right,5th Street,The Embarcadero,12:01 AM,2:00 AM,23819000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,King Street,Right,The Embarcadero,5th Street,12:01 AM,2:00 AM,23592000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,The Embarcadero,Right,King Street,Kearny Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,1,Mission,Right,16th St,22nd St,4:00 AM,6:00 AM,24170000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,Hoff,Right,16th St,17th St,4:00 AM,6:00 AM,24175000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,Geneva Avenue,Right,Alemany Boulevard,Paris Street,5:00 AM,7:00 AM,22052000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,16th,Right,Guerrero St,South Van Ness Ave,2:00 AM,6:00 AM,25698000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,Mission,Left,Otis St,12th St,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,Market,Right,Castro St,Van Ness Ave,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,The Embarcadero,Right,Kearny Street,King Street,12:01 AM,2:00 AM,25474000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,The Embarcadero,both,King Street,North Point Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,Bartlett,Left,22nd St,21st St,4:00 AM,6:00 AM,24112000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,2,Plum Street,Right,Mission Street,South Van Ness Avenue,2:00 AM,6:00 AM,24359000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,Otis,Right,Mission St,Duboce Ave,4:00 AM,6:00 AM,24388000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,Plum Street,Right,South Van Ness Avenue,Mission Street,2:00 AM,6:00 AM,33613000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,Mission,Right,22nd St,Cesar Chavez St,4:00 AM,6:00 AM,24111000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,Hoff,Right,17th St,16th St,4:00 AM,6:00 AM,24176000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,The Embarcadero,both,North Point Street,King Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,Capp,Right,15th St,16th St,2:00 AM,6:00 AM,24367000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,3,Geneva Avenue,Right,Paris Street,Mission Street,5:00 AM,7:00 AM,21444000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,4,Mission Street,Right,Plum Street,Shaw Alley,2:00 AM,6:00 AM,24359000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,4,16th,Right,South Van Ness Ave,Potrero Ave,2:00 AM,6:00 AM,24142000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,4,Capp,Right,16th St,17th St,4:00 AM,6:00 AM,24168000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,4,Mission Street,Right,Geneva Avenue,Russia Avenue,5:00 AM,7:00 AM,21486000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,4,King Street,both,The Embarcadero,3rd Street,12:01 AM,2:00 AM,23592000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,4,Mission,Right,Cesar Chavez St,14th St,4:00 AM,6:00 AM,21304000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,5,16th,Right,South Van Ness Ave,Mission St,2:00 AM,6:00 AM,24142000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,5,Shaw Alley,Right,Mission Street,Minna Street,2:00 AM,6:00 AM,24602000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,5,Russia Avenue,Right,London Street,Mission Street,5:00 AM,7:00 AM,21739000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,6,Mission Street,Right,Russia Avenue,Excelsior Avenue,5:00 AM,7:00 AM,21749000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,6,Shaw Alley,Right,Minna Street,Mission Street,2:00 AM,6:00 AM,24600000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,7,Excelsior Avenue,Right,Mission Street,London Street,5:00 AM,7:00 AM,21768000,21760000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,7,Mission Street,Right,Shaw Alley,The Embarcadero,2:00 AM,6:00 AM,24602000,21760000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,8,Mission Street,Right,The Embarcadero,South Van Ness Avenue,2:00 AM,6:00 AM,24550000,21703000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Monday,,8,Mission Street,Right,Excelsior Avenue,Trumbull Street,5:00 AM,7:00 AM,21768000,21703000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,Mission St,Right,Trumbull St,Geneva Ave,5:00 AM,7:00 AM,21703000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,Mission St,Right,14th St,Cesar Chavez St,4:00 AM,6:00 AM,24372000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,King Street,both,3rd Street,The Embarcadero,12:01 AM,2:00 AM,23799000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,Mission Street,Right,13th Street,The Embarcadero,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,King Street,Right,The Embarcadero,5th Street,12:01 AM,2:00 AM,23592000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,King Street,Right,5th Street,The Embarcadero,12:01 AM,2:00 AM,23819000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,Market Street,Right,Van Ness Avenue,Castro Street,2:00 AM,6:00 AM,30748000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,Otis Street,Left,South Van Ness Avenue,13th Street,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,16th Street,Right,Mission Street,Guerrero Street,2:00 AM,6:00 AM,24170000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,1,The Embarcadero,Right,King Street,Kearny Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,16th Street,Right,Valencia Street,South Van Ness Avenue,2:00 AM,6:00 AM,24183000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,The Embarcadero,both,King Street,North Point Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,Mission Street,Right,The Embarcadero,South Van Ness Avenue,2:00 AM,6:00 AM,24550000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,Market Street,Right,Castro Street,Van Ness Avenue,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,Mission Street,Left,13th Street,South Van Ness Avenue,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,The Embarcadero,Right,Kearny Street,King Street,12:01 AM,2:00 AM,25474000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,Geneva Ave,Right,Alemany Blvd,Paris St,5:00 AM,7:00 AM,22052000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,2,Mission St,Right,Cesar Chavez St,14th St,4:00 AM,6:00 AM,21304000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,3,16th Street,Right,Potrero Avenue,Mission Street,2:00 AM,6:00 AM,24022000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,3,The Embarcadero,both,North Point Street,King Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,3,Geneva Ave,Right,Paris St,Mission St,5:00 AM,7:00 AM,21444000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,3,Otis Street,Right,South Van Ness Avenue,13th Street,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,4,Mission St,Right,Geneva Ave,Excelsior Ave,5:00 AM,7:00 AM,21486000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,4,King Street,both,The Embarcadero,3rd Street,12:01 AM,2:00 AM,23592000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,5,Excelsior Ave,Right,London St,Mission St,5:00 AM,7:00 AM,21760000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Thursday,,6,Mission St,Right,Excelsior Ave,Trumbull St,5:00 AM,7:00 AM,21768000,21703000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,King Street,Left,3rd Street,The Embarcadero,12:01 AM,2:00 AM,23799000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,King Street,Right,The Embarcadero,5th Street,12:01 AM,2:00 AM,23592000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,Brady St,Right,Stevenson St,Otis St,4:00 AM,6:00 AM,24397000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,Mission Street,Right,Trumbull Street,Geneva Avenue,5:00 AM,7:00 AM,21703000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,Market St,Right,Van Ness Ave,Castro St,2:00 AM,6:00 AM,30748000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,16th St,Right,Mission St,Guerrero St,2:00 AM,6:00 AM,24170000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,King Street,Right,5th Street,The Embarcadero,12:01 AM,2:00 AM,23819000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,Mission St,Right,14th St,Cesar Chavez St,4:00 AM,6:00 AM,24372000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,The Embarcadero,Right,King Street,Kearny Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,1,Mission St,Right,Duboce Ave,The Embarcadero,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,Mission St,Right,Cesar Chavez St,14th St,4:00 AM,6:00 AM,21304000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,16th St,Right,Valencia St,South Van Ness Ave,2:00 AM,6:00 AM,24183000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,Mission St,Right,The Embarcadero,South Van Ness Ave,2:00 AM,6:00 AM,24550000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,Market St,Right,Castro St,Van Ness Ave,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,The Embarcadero,Left,King Street,North Point Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,Brady St,Right,Otis St,Market St,4:00 AM,6:00 AM,24393000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,The Embarcadero,Right,Kearny Street,King Street,12:01 AM,2:00 AM,25474000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,2,Geneva Avenue,Right,Mission Street,Paris Street,5:00 AM,7:00 AM,21486000,21444000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,3,16th St,Right,Potrero Ave,Mission St,2:00 AM,6:00 AM,24022000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,3,The Embarcadero,Left,North Point Street,King Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,3,Brady St,Left,Stevenson St,Market St,4:00 AM,6:00 AM,24397000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,3,Geneva Avenue,Right,Paris Street,Mission Street,5:00 AM,7:00 AM,21444000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,4,Mission Street,Right,Geneva Avenue,Russia Avenue,5:00 AM,7:00 AM,21486000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,4,King Street,Left,The Embarcadero,3rd Street,12:01 AM,2:00 AM,23592000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,4,Otis St,Left,Mission St,Duboce Ave,4:00 AM,6:00 AM,24388000,21749000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,5,Mission St,Left,Duboce Ave,Otis St,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,5,Russia Avenue,Right,Mission Street,London Street,5:00 AM,7:00 AM,21749000,21739000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,6,Otis St,Right,Mission St,Duboce Ave,4:00 AM,6:00 AM,24388000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,6,Mission Street,Right,Russia Avenue,Excelsior Avenue,5:00 AM,7:00 AM,21749000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,7,Excelsior Avenue,Right,London Street,Mission Street,5:00 AM,7:00 AM,21760000,21768000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Tuesday,,8,Mission Street,Right,Excelsior Avenue,Trumbull Street,5:00 AM,7:00 AM,21768000,21703000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,16th,Right,Mission St,Valencia St,2:00 AM,6:00 AM,24170000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,The Embarcadero,Right,King Street,Kearny Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,Mission,Right,13th St,Plum St,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,Otis,Left,South Van Ness Ave,13th St,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,King Street,Right,5th Street,The Embarcadero,12:01 AM,2:00 AM,23819000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,Market,Right,Van Ness Ave,Castro St,2:00 AM,6:00 AM,30748000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,Mission Street,Right,Trumbull Street,Geneva Avenue,5:00 AM,7:00 AM,21703000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,Mission,Right,14th St,16th St,4:00 AM,6:00 AM,24372000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,King Street,Right,The Embarcadero,5th Street,12:01 AM,2:00 AM,23592000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,Bartlett Street,Left,22nd Street,21st Street,4:00 AM,6:00 AM,24112000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,1,King Street,both,3rd Street,The Embarcadero,12:01 AM,2:00 AM,23799000,21486000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,Mission Street,Right,22nd Street,Cesar Chavez Street,4:00 AM,6:00 AM,24111000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,Market,Right,Castro St,Van Ness Ave,2:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,The Embarcadero,Right,Kearny Street,King Street,12:01 AM,2:00 AM,25474000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,Plum,Right,Mission St,South Van Ness Ave,2:00 AM,6:00 AM,24359000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,The Embarcadero,both,King Street,North Point Street,12:01 AM,2:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,Geneva Avenue,Right,Alemany Boulevard,Paris Street,5:00 AM,7:00 AM,22052000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,Mission,Left,13th St,South Van Ness Ave,4:00 AM,6:00 AM,,
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,Hoff,Right,16th St,17th St,4:00 AM,6:00 AM,24175000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,2,16th,Right,Guerrero St,South Van Ness Ave,2:00 AM,6:00 AM,25698000,21304000
RT.123   NITE MISSION.pdf,"MISSION, NIGHT RT #23",,Wednesday,,3,The Embarcadero,both,North Point Street,King Street,12:01 AM,2:00 AM,,
